ID,Burn,In_Out,lat,long,elev,aspect,aspect_SW,slope,hl_index,dist,dwd,d2wd,rdnbr,dnbr,herb_cov,shrub_cov,tree_cov,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,Eref,CMD,MAR,RH,temp,winter_aridity,summer_aridity,PIPO,PSME,ABCO,POTR,PJ
MROUT089,Missionary_Ridge,OUT,37.45025992,-107.5376944,2537,254.3580017,0.871573414,10.4916,0.839162,5,142.1851673,12.03282038,889,535,32,20,0,5.564285714,17.02857143,-5.657142857,22.68571429,720.7857143,293.2857143,22.39285714,62.4,602.7142857,1465,4567.714286,57.07142857,141.2857143,173.5714286,255.6428571,82.21428571,206.3571429,-40,34.7,912.2857143,478.7857143,-4275.157143,43.57142857,-2.847748673,-0.38933065,-2.902028819,5,0,0,16,0
MROUT094,Missionary_Ridge,OUT,37.42890212,-107.7611116,2686,350.4169922,-0.579522889,19.9118996,0.783213,15,83.48760815,7.973741985,1017,650,17,3,0,5.607142857,16.83571429,-5.007142857,21.84285714,693.0714286,279.8571429,23.35,64.57142857,563.0714286,1435.928571,4544.642857,51.92857143,153.8571429,167.7857143,260.0714286,92.21428571,193.8571429,-37.5,33.4,859.4285714,444.1428571,-4275.057143,48.92857143,-2.910256104,-0.41422083,-1.879495676,0,1,1,0,0
MROUT121,Missionary_Ridge,OUT,37.44696571,-107.5143336,2662,126.0270004,-0.155969004,28.1240997,0.835371,17,60.13090623,4.884342161,880,568,8.5,17.5,0,5.257142857,16.52142857,-5.578571429,22.09285714,747.4285714,297.8571429,21.15,59.57857143,613.0714286,1380.714286,4667.928571,45.42857143,141.1428571,174.7142857,255.1428571,80.35714286,225.6428571,-39.6,34,867.7142857,436.6428571,-4274.3,45.35714286,-3.654377548,-0.576169487,-2.624525624,0,0,0,2,0
MROUT141,Missionary_Ridge,OUT,37.44413825,-107.5138095,2582,85.5154037,-0.760231337,28.4787006,0.741242,26,83.84030699,6.575905869,793,514,36.5,67.5,0,5.485714286,16.85,-5.485714286,22.32142857,732.2857143,295.2142857,21.93571429,61.28571429,595.7857143,1435.857143,4588.571429,52.42857143,142.2142857,173.5,255.7857143,82.35714286,211.3571429,-39.6,34.4,888.7857143,458.1428571,-4274.357143,44.5,-3.157254823,-0.482130739,-2.691323705,0,0,0,0,0
MROUT164,Missionary_Ridge,OUT,37.43649045,-107.5614923,2450,121.8659973,-0.227229282,9.8975697,0.81901,2,122.1210902,15.61611444,619,436,5.5,50.5,0,6.028571429,17.55,-5.185714286,22.70714286,705.2142857,293.9285714,23.58571429,64.11428571,555.7857143,1557.142857,4415.428571,71.28571429,146,169.9285714,257.7857143,88,182.2142857,-39.4,35.2,943.2142857,503,-4275.092857,43.35714286,-2.054654682,-0.272073636,-2.841743529,49,0,2,0,0
MROUT187,Missionary_Ridge,OUT,37.43353317,-107.5636403,2492,67.9320984,-0.920967265,16.7092991,0.769868,86,43.04622117,2.036586006,1018,718,13.5,10,0,6.014285714,17.48571429,-5.121428571,22.60714286,710.5,293.7857143,23.37142857,63.97142857,552.5714286,1549.071429,4419.071429,69.78571429,147.2857143,169.8571429,258.3571429,88.57142857,184.6428571,-39.2,35.1,935.5,495.1428571,-4275.014286,43.78571429,-2.136881583,-0.332547929,-2.794421939,3,0,0,43,0
MROUT277,Missionary_Ridge,OUT,37.41872464,-107.5332737,2427,306.7409973,0.143648121,24.2155991,0.864442,5,162.4974665,15.09746601,664,406,4.5,34.5,41.5,5.942857143,17.57142857,-5.564285714,23.13571429,702.6428571,292.7857143,23.52857143,64.45,580.8571429,1557.285714,4448.928571,71.85714286,144.3571429,171.7142857,257.2142857,85.35714286,187.5714286,-40,35.4,944.6428571,509.7142857,-4275.071429,42.85714286,-2.059561012,-0.216395906,-3.167427842,12,0,1,0,0
MROUT292,Missionary_Ridge,OUT,37.4121633,-107.5546643,2417,51.8428001,-0.992876783,20.4234009,0.719913,165,3.857024564,0.169151032,942,621,21,27.5,0,6.071428571,17.73571429,-5.45,23.20714286,696.7857143,294.5714286,23.95,64.62857143,567.7857143,1587,4403.071429,77,146,170.9285714,257.4285714,86.5,179.5714286,-39.8,35.5,956.1428571,517.7857143,-4274.885714,42.78571429,-1.801779015,-0.131862321,-3.21239347,2,0,0,0,0
MROUT297,Missionary_Ridge,OUT,37.41179612,-107.5570581,2497,61.0736008,-0.960906826,29.7772007,0.712391,297,0,0,729,476,12,25.5,0,5.921428571,17.46428571,-5.421428571,22.86428571,709.7857143,297.0714286,23.26428571,63.08571429,572.5714286,1541.5,4452.642857,68.85714286,146.0714286,170.9285714,257.5,86.35714286,187.2857143,-39.6,35.1,932.5,494.5714286,-4274.842857,43.71428571,-2.238323306,-0.223067642,-3.043702798,0,0,0,52,0
MROUT314,Missionary_Ridge,OUT,37.41086756,-107.528603,2507,188.7460022,0.806403344,11.8989,0.869397,18,64.26544219,4.665893702,857,489,22.5,26,0,5.778571429,17.29285714,-5.507142857,22.78571429,717.6428571,295.8571429,22.80714286,62.79285714,583.2142857,1511,4495.785714,64,144.7857143,171.4285714,257.2857143,85.85714286,195.7857143,-39.8,34.9,923.6428571,484.7142857,-4275.085714,43.85714286,-2.495462859,-0.318359472,-3.013301135,2,0,0,0,0
MROUT366,Missionary_Ridge,OUT,37.40027598,-107.5622125,2447,194.1840057,0.858816925,17.5823994,0.913746,66,48.73850454,2.476000344,826,519,32.5,23,0,6.114285714,17.66428571,-5.235714286,22.91428571,705.2142857,296,23.69285714,64.05714286,553.7142857,1580.714286,4390.071429,75.28571429,149,169.8571429,259.1428571,89.28571429,179.9285714,-39.2,35.3,943,502.2857143,-4274.878571,44,-1.905971644,-0.210320792,-3.053844024,4,0,0,0,0
MROUT367,Missionary_Ridge,OUT,37.40007913,-107.5638098,2440,95.9645004,-0.629801778,15.0987997,0.78188,69,49.83954219,2.385993587,938,537,0.5,33,0,6.271428571,17.87142857,-5.05,22.94285714,701.4285714,293.7857143,24.07857143,65.31428571,537.9285714,1615.142857,4337.357143,81.64285714,151.4285714,167.5714286,260.2857143,92.85714286,174.1428571,-38.9,35.4,951.0714286,511.6428571,-4274.885714,44,-1.598309954,-0.23151222,-3.030257323,1,0,0,0,0
MROUT378,Missionary_Ridge,OUT,37.39996623,-107.5594572,2434,170.1340027,0.575490689,9.9180002,0.858218,31,NA,NA,910,576,38,54.5,0,6.135714286,17.71428571,-5.264285714,22.95,703.5,295.5714286,23.77857143,64.31428571,554.1428571,1587.5,4384.428571,76.35714286,148.9285714,169.7142857,259.2142857,89.35714286,179.0714286,-39.2,35.3,945.6428571,506,-4274.935714,43.85714286,-1.852099493,-0.201450431,-3.070802214,8,0,0,0,0
MROUT382,Missionary_Ridge,OUT,37.4025731,-107.5262569,2501,312.9549866,0.035684639,16.4827995,0.849791,98,16.71027202,1.023855238,992,547,7,10.5,0,5.885714286,17.37142857,-5.307142857,22.68571429,719.2857143,295.9285714,22.91428571,63.01428571,567.5714286,1528.928571,4457.071429,66.35714286,147.5714286,170,258.3571429,88.28571429,192,-39.3,34.9,921.8571429,483.2857143,-4275.171429,44.5,-2.368801563,-0.348845494,-2.948234567,2,0,0,0,0
MROUT394,Missionary_Ridge,OUT,37.4016521,-107.5246559,2541,284.0360107,0.514499239,7.96346,0.834451,172,12.77077993,0.491305553,1058,652,8.5,40,0,5.821428571,17.25714286,-5.285714286,22.52857143,726.6428571,297.4285714,22.58571429,62.27857143,569,1506.785714,4480.428571,62.71428571,148,170,258.6428571,88.57142857,196.2142857,-39.2,34.7,911.3571429,471,-4275.185714,45,-2.566812068,-0.39744067,-2.886053536,1,0,0,50,0
MROUT408,Missionary_Ridge,OUT,37.40057799,-107.5230497,2585,295.3460083,0.336339152,14.1766005,0.862564,90,26.37661541,1.397945607,1090,769,47.5,10.5,29,5.742857143,17.1,-5.242857143,22.36428571,734.5,298.7857143,22.21428571,61.45714286,570.2857143,1482.857143,4506.357143,59,148.3571429,169.9285714,258.7857143,88.85714286,201,-39,34.5,900,458.0714286,-4275.2,45.57142857,-2.785352339,-0.453376862,-2.814587008,1,0,0,43,0
MROUT411,Missionary_Ridge,OUT,37.39998238,-107.5264636,2491,334.0690002,-0.326706588,26.6928005,0.80887,112,24.12122458,1.109493586,933,654,5,8,0,5.95,17.43571429,-5.271428571,22.69285714,718.0714286,295.9285714,23.04285714,63.23571429,562.5,1540,4439.571429,68,148.5714286,169.7857143,259.1428571,89.28571429,190,-39.2,35,923.6428571,485.1428571,-4275.207143,44.5,-2.27980388,-0.339650037,-2.952209656,0,0,0,0,0
MROUT596,Missionary_Ridge,OUT,37.38079631,-107.5458073,2463,326.0169983,-0.191100212,35.7117004,0.830263,53,64.56047851,3.703215917,906,597,11.5,38,0,6.178571429,17.67857143,-4.971428571,22.65,716.3571429,296.7857143,23.45,63.90714286,535.7142857,1587.357143,4358.928571,75.64285714,154.2142857,166.5,261.5,95,180.0714286,-38.4,35,928.1428571,484.4285714,-4275.428571,45.71428571,-1.929997531,-0.325466022,-2.939019434,18,0,1,0,0
MROUT615,Missionary_Ridge,OUT,37.37939937,-107.5487413,2498,277.6960144,0.606043733,7.31741,0.849316,18,116.5206888,9.679558925,947,516,15,5,0,6.135714286,17.55714286,-4.942857143,22.55,722.3571429,298.2857143,23.16428571,63.23571429,537.0714286,1568.714286,4378,72.42857143,154.6428571,166.4285714,261.7857143,95.14285714,183.3571429,-38.3,34.8,919.4285714,474.5714286,-4275.392857,46.14285714,-2.087821093,-0.358289532,-2.909178704,0,0,0,0,0
MROUT630,Missionary_Ridge,OUT,37.37701257,-107.5511898,2443,234.1300049,0.987330846,17.9825001,0.888693,15,108.5479367,10.3569902,802,472,22,18,0,6.257142857,17.75714286,-4.942857143,22.70714286,713.3571429,296.2142857,23.63571429,64.33571429,531,1601.428571,4339.285714,78.21428571,155,166.2142857,262.0714286,95.64285714,177.3571429,-38.3,35.1,936.0714286,491.4285714,-4275.371429,45.64285714,-1.780669783,-0.312204409,-2.964536297,12,0,0,8,0
MROUT645,Missionary_Ridge,OUT,37.37646227,-107.5462027,2485,201.2969971,0.915641526,14.1113997,0.879914,4,95.56201381,10.71598055,969,492,20,6.5,0,6.178571429,17.62142857,-4.892857143,22.50714286,721.5714286,297.8571429,23.25714286,63.47857143,530.7857143,1579.428571,4359.428571,74,155.6428571,165.9285714,262.1428571,96.21428571,181.1428571,-38.1,34.9,920.5714286,475.5,-4275.485714,46.28571429,-2.01835333,-0.366032344,-2.873607451,0,0,0,8,0
MROUT660,Missionary_Ridge,OUT,37.37237781,-107.5704538,2385,336.9609985,-0.373975368,22.5300007,0.805571,60,31.02873487,1.853947499,750,554,26.5,8,17.5,6.357142857,17.97142857,-5.028571429,23.00714286,700.7142857,292.2857143,24.20714286,66.00714286,532.2857143,1635.428571,4310.571429,85.5,154.7142857,166.9285714,262.1428571,95.14285714,172.7142857,-38.5,35.4,950,509.7142857,-4275.057143,45.14285714,-1.457011027,-0.246405384,-3.083768322,1,0,2,98,0
MROUT664,Missionary_Ridge,OUT,37.37114303,-107.5725344,2425,344.7449951,-0.496140663,28.7280998,0.777756,160,21.23110796,0.824846312,888,627,3,18,0,6.257142857,17.82857143,-5.042857143,22.9,707.1428571,295.0714286,23.85,64.84285714,537.4285714,1610.428571,4340.357143,80.5,154.3571429,167.0714286,262,94.85714286,176.2142857,-38.5,35.2,940.7857143,498,-4275.014286,45.35714286,-1.683497164,-0.254940991,-3.066838261,0,0,0,0,0
MROUT675,Missionary_Ridge,OUT,37.36923687,-107.5752355,2431,335.8540039,-0.355987921,16.7542,0.810698,60,4.921483558,0.159369769,881,525,14,37.5,7.5,6.242857143,17.82142857,-5.057142857,22.89285714,707.6428571,295.7857143,23.81428571,64.62142857,539.0714286,1606.642857,4346.357143,79.78571429,154.1428571,167.0714286,262,94.85714286,176.6428571,-38.6,35.2,939.2142857,496.0714286,-4274.971429,45.42857143,-1.718087981,-0.244175639,-3.072795412,0,0,0,0,0
MROUT705,Missionary_Ridge,OUT,37.35135567,-107.7470695,2661,88.4517975,-0.725953222,24.7306995,0.741663,85,64.48048132,3.047218883,1016,610,2.5,25,41.5,5.992857143,17.25714286,-4.714285714,21.95714286,721.3571429,296.1428571,23,62.45,532.2142857,1521.642857,4418.642857,63.78571429,160.6428571,163.2857143,263,99.64285714,186.0714286,-36.9,34.1,872.5714286,438.7857143,-4273.921429,49.35714286,-2.507115177,-0.401848003,-2.397770332,1,0,0,100,0
MROUT706,Missionary_Ridge,OUT,37.35086508,-107.745302,2606,97.792099,-0.604708949,32.3370018,0.771709,5,75.69078793,8.769913902,881,508,2.5,47.5,2.5,6.192857143,17.52857143,-4.635714286,22.15714286,705.6428571,291.4285714,23.8,64.44285714,518.5,1569.857143,4353.285714,71.5,161.7142857,162.6428571,263.6428571,101,174.8571429,-36.9,34.4,892.5,459.1428571,-4273.985714,48.71428571,-2.047357216,-0.338560312,-2.412548889,13,0,0,0,0
MROUT730,Missionary_Ridge,OUT,37.34716349,-107.7428871,2474,116.5650024,-0.316228574,13.1075001,0.814218,41,79.83644266,4.535201491,1133,685,8,68.5,0,6.678571429,18.21428571,-4.45,22.69285714,668.2142857,279.0714286,25.90714286,69.94285714,488.8571429,1690.357143,4200.071429,94.92857143,164.2857143,161.1428571,264.9285714,104.0714286,151.3571429,-37,35.3,935.7142857,512.3571429,-4274.085714,47.35714286,-0.901107874,-0.203979016,-2.458535348,6,0,0,0,0
MROUT739,Missionary_Ridge,OUT,37.34619616,-107.7410799,2449,137.2030029,0.038440181,9.0172501,0.829876,4,105.605903,8.575873026,724,482,15.5,66.5,7.5,6.771428571,18.35714286,-4.442857143,22.78571429,661.1428571,277,26.33571429,71.00714286,484,1712.642857,4172.785714,99.78571429,164.6428571,160.6428571,265.2857143,104.5,147.1428571,-37,35.4,947.2857143,522.6428571,-4274.142857,47.14285714,-0.680239684,-0.175707734,-2.469010173,0,0,0,0,0
OUTOUT012,Outlet,OUT,36.26422839,-112.047808,2562,287.0209961,0.469147974,24.0841999,0.916817,2,72.75065065,7.033917268,779,491,3.5,0,0,7.775,18.85,-2.2375,21.075,601.125,166.625,31.83125,120.075,340.6875,1847.125,3834.625,123.125,196.75,144.6875,276.8125,132.125,128.4375,-31.3,34.4,926.0625,608.875,-3736.49375,56.875,1.723692152,-2.374366238,1.106559318,0,0,0,104,0
OUTOUT016,Outlet,OUT,36.26179893,-112.0410854,2625,271.4689941,0.688747015,9.0679398,0.865908,72,29.15388768,1.329949953,792,466,5.5,0,29,7.39375,18.3875,-2.5125,20.89375,621.875,171.4375,30.1,113.9125,364.875,1757.25,3952.5,102.4375,192.8125,146.5625,274.6875,128.125,145.3125,-31.6,33.9,897.6875,579.1875,-3736.4875,57.0625,0.892800851,-2.41147618,0.996821292,0,0,0,51,0
OUTOUT017,Outlet,OUT,36.26088702,-112.0339713,2613,344.2489929,-0.488605905,10.6203003,0.817431,94,13.89145282,0.562642122,767,485,31,33,7.5,7.45,18.4625,-2.475,20.93125,615.5625,170.5,30.50625,114.99375,361.6875,1769.5625,3936.3125,105.375,192.75,146.9375,274.8125,128,141.75,-31.6,34,902.6875,585.375,-3736.55625,57,1.029866512,-2.377278009,1.037175124,0,0,0,121,0
OUTOUT018,Outlet,OUT,36.26067292,-112.0389109,2619,51.8428001,-0.992876783,10.9645996,0.778837,26,34.53379789,2.821643395,1012,586,8.5,62.5,41.5,7.4375,18.4125,-2.48125,20.90625,619.1875,170.875,30.28125,114.4,363.125,1763.4375,3944.3125,103.625,192.8125,146.6875,274.8125,128.125,143.6875,-31.6,33.9,900,582.1875,-3736.5125,57.0625,0.96163206,-2.400698654,1.019622402,0,1,0,90,0
OUTOUT019,Outlet,OUT,36.25959349,-112.0427815,2623,326.3099976,-0.19611725,2.9892399,0.827148,5,45.05241981,4.921763871,974,624,44.5,0,0,7.39375,18.39375,-2.48125,20.89375,621.4375,171.125,30.14375,113.99375,364.3125,1758.75,3950.5,102.625,192.6875,146.6875,274.6875,128,144.875,-31.6,33.9,898.6875,580.4375,-3736.49375,57.0625,0.913023718,-2.414041048,1.008233453,0,0,2,0,0
OUTOUT021,Outlet,OUT,36.26017483,-112.0576831,2589,26.9657001,-0.950871354,17.6245003,0.755107,19,122.3730998,8.503252043,908,519,56.5,39.5,29,7.64375,18.69375,-2.34375,21.0375,609.9375,168.3125,31.11875,117.91875,349.4375,1815.75,3875.875,115.625,195.375,145.5625,276.25,130.5,134.9375,-31.5,34.2,914,596.75,-3736.5125,57,1.419800818,-2.399974684,1.03415997,1,0,1,0,0
OUTOUT022,Outlet,OUT,36.25898164,-112.0301615,2628,284.0360107,0.514499239,5.6491799,0.839531,153,2.546334971,0.137256964,772,446,14,29,0,7.3625,18.3625,-2.5125,20.88125,619.375,171.4375,30.15625,113.63125,367.625,1748.875,3964.9375,100.8125,191.625,147.4375,274.5625,126.9375,145.5625,-31.7,33.9,898,579.75,-3736.58125,57,0.8556058,-2.382463038,1.030530712,0,0,0,118,0
OUTOUT023,Outlet,OUT,36.25943832,-112.0263272,2647,318.1799927,-0.055472853,4.86692,0.834739,290,0.899096534,0.026918029,980,642,49.5,47,0,7.25625,18.24375,-2.6125,20.85,624.6875,173,29.7375,112.08125,374.8125,1724.375,3998.6875,95.8125,190.4375,148.0625,273.875,125.8125,150.3125,-31.8,33.7,891.75,572.0625,-3736.63125,57.0625,0.635976011,-2.384308191,0.987314347,0,0,0,0,0
OUTOUT024,Outlet,OUT,36.25913083,-112.0327237,2630,204.4440002,0.936329456,5.5376401,0.836102,129,1.215511608,0.035589492,1133,473,18.5,44,0,7.35625,18.35,-2.5125,20.88125,621,171.75,30.05625,113.4375,368,1747.0625,3966.8125,100.5625,191.6875,147.3125,274.5,126.9375,146.125,-31.7,33.9,897,578.5,-3736.575,57.0625,0.833858444,-2.391672833,1.013648603,1,0,0,23,0
OUTOUT026,Outlet,OUT,36.25736618,-112.0251202,2645,240.9450073,0.961525811,4.8130298,0.844885,109,13.85771342,0.599702387,1055,719,18,54.5,0,7.25625,18.25,-2.6125,20.85,623.6875,172.8125,29.75625,112.1625,374.3125,1725.375,3997.375,96.1875,190.3125,148.125,273.875,125.6875,149.875,-31.8,33.8,892.625,573.125,-3736.64375,57.0625,0.646345526,-2.380435289,0.996239827,1,0,1,65,0
OUTOUT028,Outlet,OUT,36.25704667,-112.0597113,2623,20.5559998,-0.910366149,5.3852301,0.806959,5,139.2711375,13.56320074,732,522,12,7.5,17.5,7.45,18.45625,-2.48125,20.9375,621.4375,170.75,30.23125,114.8375,362,1769.75,3936.6875,105.25,193.3125,146.5625,275.25,128.625,143.75,-31.7,33.9,899.1875,581.375,-3736.51875,57.0625,0.991228371,-2.429106976,0.980681581,1,0,0,293,0
OUTOUT033,Outlet,OUT,36.25502779,-112.0442791,2616,14.7435999,-0.863779227,5.1175098,0.806917,58,30.80119888,1.892010343,856,538,4.5,2.5,2.5,7.4375,18.41875,-2.46875,20.89375,619.125,170.8125,30.31875,114.50625,361.9375,1765.5,3940,104,192.6875,146.9375,274.8125,128,143.1875,-31.6,34,902,584.0625,-3736.5125,57,0.978910463,-2.405882648,1.033965106,0,0,0,71,0
OUTOUT034,Outlet,OUT,36.25550145,-112.0260085,2627,126.2539978,-0.152054423,5.8302202,0.829415,11,48.93991968,4.743834503,911,608,3,3,0,7.35,18.3625,-2.5125,20.88125,618.4375,171.625,30.19375,113.55625,368.0625,1746.875,3967.5625,100.6875,191.0625,148,274.4375,126.375,145.4375,-31.7,33.9,899,580.4375,-3736.6375,57,0.849278042,-2.368928697,1.038389741,0,0,0,113,0
OUTOUT035,Outlet,OUT,36.25503157,-112.0489986,2596,15.2551003,-0.868242983,8.9035101,0.813446,28,57.22727794,4.572734203,909,545,8.5,9,0,7.5625,18.5625,-2.375,20.93125,612.5625,169.25,30.85,116.56875,353.625,1795.5,3900.3125,110.875,194.125,146.25,275.625,129.5,137.5625,-31.5,34.1,908.9375,592.9375,-3736.5125,56.9375,1.236692233,-2.399277235,1.086359136,0,0,7,54,0
OUTOUT039,Outlet,OUT,36.25474199,-112.0419044,2609,43.2643013,-0.999541182,10.8171997,0.761914,204,8.039951211,0.271124166,1062,547,4,17.5,0,7.4625,18.45625,-2.4375,20.90625,616.875,170.4375,30.475,114.9625,359.75,1772.5625,3930.125,105.625,193,146.6875,274.9375,128.375,141.625,-31.6,34,904.4375,587.125,-3736.5125,57,1.049653881,-2.397371566,1.049770718,0,0,0,46,0
OUTOUT044,Outlet,OUT,36.2515057,-112.0449891,2605,48.3665009,-0.998274332,4.6024199,0.79183,164,19.02150191,0.732127667,1031,622,5.5,17.5,17.5,7.48125,18.4875,-2.4125,20.90625,615.5,170.25,30.5875,115.35625,358.0625,1777.875,3922.9375,106.6875,193.0625,146.8125,275.125,128.4375,140.4375,-31.6,34,906.4375,589.3125,-3736.51875,56.9375,1.09927816,-2.394739096,1.067351319,0,0,0,83,0
OUTOUT045,Outlet,OUT,36.25228235,-112.0479267,2592,212.0050049,0.974389711,10.6297998,0.881033,41,54.97643556,3.201114017,847,572,11.5,42,17.5,7.5625,18.59375,-2.3375,20.93125,611.375,169.125,30.93125,116.75625,352.6875,1798.0625,3896.4375,111.0625,194,146.375,275.625,129.4375,136.8125,-31.5,34.1,910.75,595.125,-3736.51875,56.875,1.274521722,-2.394862636,1.102440076,3,0,1,0,0
OUTOUT053,Outlet,OUT,36.25050435,-112.0326102,2614,313.0249939,0.034463533,11.5421,0.845686,1,81.02851273,11.34745111,922,562,37.5,2.5,0,7.4375,18.41875,-2.475,20.875,616.4375,170.8125,30.41875,114.39375,362.8125,1761.75,3945.75,103.5625,191.9375,147.4375,274.5625,127.1875,142.5625,-31.7,34,903.75,586.125,-3736.58125,56.875,0.976683447,-2.379512691,1.069506291,2,0,0,0,0
OUTOUT054,Outlet,OUT,36.24909858,-112.0470606,2585,206.5650024,0.948683029,6.9039102,0.856837,35,50.87924481,2.856560275,718,420,4,2.5,7.5,7.59375,18.61875,-2.3125,20.93125,609.0625,168.6875,31.11875,117.20625,350.375,1804.125,3887.625,112.5,194.125,146.375,275.625,129.5625,135.25,-31.5,34.2,913.75,598.375,-3736.51875,56.6875,1.339307429,-2.386392426,1.130254858,5,0,0,38,0
OUTOUT055,Outlet,OUT,36.2490437,-112.0450898,2580,133.8070068,-0.020820155,20.0058002,0.854359,19,58.48414114,4.011759894,854,461,20,17.5,29,7.6375,18.65,-2.28125,20.93125,607.3125,168.4375,31.2375,117.5375,349,1809.1875,3880.75,113.5625,194.125,146.375,275.625,129.6875,134.1875,-31.4,34.2,917.5,601.8125,-3736.51875,56.625,1.405083941,-2.382116579,1.148662524,1,0,0,37,0
OUTOUT056,Outlet,OUT,36.24932582,-112.035455,2599,330.9450073,-0.274714606,5.7585001,0.828541,62,44.96393468,2.313204957,939,516,1.5,7.5,17.5,7.49375,18.5125,-2.375,20.90625,612.125,170,30.775,115.61875,357.1875,1780.625,3919.6875,107.4375,192.5625,147.0625,275.0625,127.9375,138.875,-31.6,34.1,909,592.8125,-3736.575,56.75,1.148623665,-2.370533889,1.104152548,0,0,1,0,0
OUTOUT057,Outlet,OUT,36.24900666,-112.0595471,2559,225.9019928,0.999876086,36.7686005,0.957859,4,99.37005896,11.33614926,385,234,1.5,0,7.5,7.78125,18.85,-2.20625,21.04375,600.625,166.125,31.89375,120.425,339,1848.3125,3830.0625,123,196.3125,145.25,276.875,131.625,127.8125,-31.3,34.4,929,612.25,-3736.51875,56.5,1.748982558,-2.390770726,1.151054906,1,0,0,0,0
OUTOUT059,Outlet,OUT,36.24847755,-112.0531069,2576,282.2650146,0.540754055,17.0312996,0.870745,26,81.42028327,6.15570532,875,534,4,0,17.5,7.6625,18.70625,-2.275,20.96875,606.0625,167.75,31.3875,118.40625,346.25,1820.4375,3866.4375,116.25,194.9375,145.875,276.1875,130.3125,132.75,-31.4,34.3,921.875,604.875,-3736.51875,56.6875,1.500957491,-2.393331586,1.138341079,0,0,0,82,0
OUTOUT060,Outlet,OUT,36.24658861,-112.0546731,2570,150.9450073,0.274714606,5.2182999,0.839686,30,55.27980909,3.9798781,874,575,1.5,0,29,7.7125,18.74375,-2.2375,20.96875,604,167.0625,31.55625,118.99375,343.9375,1827.9375,3856,117.9375,195.1875,145.75,276.4375,130.5625,131.125,-31.4,34.3,925.9375,607.5625,-3736.525,56.5625,1.582419942,-2.394985832,1.164195892,4,0,0,109,0
OUTOUT061,Outlet,OUT,36.24745662,-112.03789,2580,350.8380127,-0.585495644,9.0679398,0.814074,18,76.02832554,5.949946037,905,515,19.5,2.5,0,7.59375,18.625,-2.3125,20.93125,606.5,168.6875,31.23125,117.2,350.4375,1803.875,3888.1875,112.5,193.5,146.6875,275.5625,128.875,134.5625,-31.5,34.2,916,601.0625,-3736.56875,56.375,1.355202995,-2.361434728,1.151909601,1,0,0,0,0
OUTOUT063,Outlet,OUT,36.24576794,-112.0516349,2575,356.6340027,-0.664369883,4.6363201,0.815938,41,41.29152593,1.904878165,1100,655,35.5,5,0,7.6625,18.7,-2.26875,20.94375,605.6875,167.75,31.39375,118.3,346.3125,1818.4375,3868.4375,115.5625,194.5,146,276.0625,130,132.5625,-31.4,34.3,924.125,605.8125,-3736.525,56.4375,1.496421338,-2.392399747,1.160123898,3,0,0,0,0
OUTOUT065,Outlet,OUT,36.24501533,-112.0500778,2588,351.0270081,-0.588166542,2.9001501,0.817557,11,62.84645113,4.439120783,878,424,35,29,17.5,7.575,18.6,-2.3125,20.90625,610,168.8125,31.0375,116.96875,351.4375,1799.3125,3893.375,111.1875,193.625,146.4375,275.625,129,136.125,-31.5,34.2,913,597.5,-3736.525,56.6875,1.299452684,-2.393330779,1.14231489,1,0,0,0,0
OUTOUT069,Outlet,OUT,36.24534143,-112.038541,2581,52.125,-0.992277912,5.1882801,0.794714,24,122.8686862,8.537649152,473,268,38,20.5,0,7.58125,18.61875,-2.3125,20.91875,606.9375,168.875,31.19375,117.0375,350.75,1801.5,3890.6875,111.8125,193.1875,146.8125,275.5,128.6875,134.8125,-31.5,34.2,916,600.875,-3736.56875,56.3125,1.335771925,-2.362132289,1.156649099,4,0,0,0,0
OUTOUT070,Outlet,OUT,36.24515051,-112.0613202,2561,108.4349976,-0.447212834,2.3612299,0.822445,1,91.55766625,9.918946435,698,444,79,2.5,0,7.7625,18.81875,-2.18125,21.0125,601.25,166.25,31.8125,120.225,339.5625,1844,3834.8125,121.75,196.0625,145.4375,276.8125,131.4375,128.5625,-31.3,34.4,928.6875,611.75,-3736.525,56.4375,1.718739829,-2.39864178,1.173424746,3,0,0,358,0
OUTOUT075,Outlet,OUT,36.24135684,-112.0641736,2552,104.0360031,-0.514499353,3.24177,0.820299,8,74.8563814,6.397070733,529,318,98.5,0,0,7.85,18.9125,-2.1375,21.05,597,165.375,32.1625,121.425,335.4375,1861.8125,3812.4375,126.125,197,144.875,277.1875,132.375,125.4375,-31.2,34.4,934.625,616.1875,-3736.51875,56.4375,1.88328658,-2.386426597,1.188695075,0,0,0,0,0
OUTOUT076,Outlet,OUT,36.23993931,-112.0613722,2543,78.8707962,-0.830296461,29.6994991,0.724593,25,77.91764795,5.704419233,724,390,6,0,29,7.9125,18.9625,-2.10625,21.08125,593.0625,164.6875,32.49375,122.3375,332,1876.4375,3794.375,129.75,197.5625,144.625,277.5,132.875,122.8125,-31.2,34.5,940.25,622.0625,-3736.5125,56.375,2.016463379,-2.370311393,1.209215254,0,0,0,127,0
